,brand,category_code,product_code,price,event_type,shopping_time,coupon
24673632,xiaomi,electronics,smartphone,230.27,view,17,Yes
17081096,samsung,electronics,smartphone,88.26,view,16,No
5278219,apple,electronics,smartphone,1619.09,view,6,No
22639248,garvalin,apparel,shoes,69.5,view,11,No
2786834,samsung,electronics,smartphone,174.33,view,8,Yes
3349865,bts,furniture,cabinet,102.71,view,17,Yes
6457593,pioneer,auto,player,154.19,view,4,No
29137413,xiaomi,electronics,clocks,67.41,view,19,Yes
13221868,pioneer,electronics,subwoofer,58.43,view,7,No
19018360,metabo,construction,drill,1097.26,view,3,No
5334723,xiaomi,electronics,smartphone,196.21,view,7,Yes
13080595,samsung,electronics,smartphone,130.48,view,5,No
8384647,huawei,electronics,smartphone,952.19,view,14,Yes
7621500,apple,electronics,smartphone,1747.79,view,22,Yes
35375116,apple,electronics,smartphone,385.83,view,10,No
32708383,samsung,electronics,smartphone,1004.9,view,12,Yes
36927993,neoline,auto,videoregister,223.38,view,13,Yes
11697378,elenberg,appliances,vacuum,33.21,view,4,Yes
21175132,dell,computers,notebook,334.6,view,11,No
35457687,samsung,electronics,headphone,107.49,view,12,Yes
28417688,indesit,appliances,refrigerators,347.22,view,10,No
14601976,xiaomi,electronics,smartphone,183.27,view,5,Yes
32912975,asus,computers,notebook,694.97,view,15,No
1078095,samsung,electronics,smartphone,90.07,view,17,No
36241314,samsung,electronics,smartphone,190.46,view,4,No
9854738,samsung,appliances,washer,293.19,view,15,No
7035774,xiaomi,electronics,smartphone,89.27,view,12,Yes
29368467,brw,furniture,cabinet,40.93,view,4,No
1408192,apple,electronics,smartphone,975.56,view,5,No
1111235,milavitsa,apparel,underwear,12.85,view,18,Yes
38391946,xiaomi,electronics,headphone,53.15,view,15,No
10265135,jbl,electronics,headphone,28.29,view,2,No
15098039,huawei,electronics,smartphone,169.48,view,11,Yes
38787699,apple,electronics,clocks,327.26,view,1,Yes
28732229,samsung,electronics,tv,559.96,view,14,Yes
42384748,oppo,electronics,smartphone,178.87,view,19,Yes
20709907,swat,auto,player,28.83,view,5,No
21584574,nokia,electronics,smartphone,370.2,view,15,Yes
19541636,gorenje,appliances,vacuum,105.51,view,10,Yes
34270975,samsung,electronics,smartphone,223.98,view,14,No
6601515,lg,electronics,tv,390.71,view,6,Yes
41893992,apple,electronics,smartphone,722.53,view,13,No
15165014,alpine,auto,player,115.83,view,12,No
35033085,metabo,auto,compressor,781.77,view,6,Yes
42180067,samsung,electronics,smartphone,242.73,view,16,Yes
7816124,apple,electronics,smartphone,462.35,view,5,Yes
42291389,rossinka,construction,faucet,19.35,view,17,No
1799919,sho-me,auto,videoregister,141.7,view,10,Yes
1594560,huawei,electronics,smartphone,154.03,view,7,Yes
5434339,apple,electronics,smartphone,975.56,view,8,Yes
14277546,kolner,construction,saw,45.9,view,20,Yes
16155558,asus,computers,notebook,282.89,view,6,Yes
37808607,huawei,electronics,smartphone,125.87,view,7,No
31031504,chicco,kids,carriage,162.15,view,8,Yes
32744870,samsung,electronics,smartphone,283.23,view,13,No
35345385,karcher,appliances,vacuum,109.4,view,10,Yes
26726523,huawei,electronics,smartphone,153.98,view,7,No
11678261,xiaomi,electronics,smartphone,194.34,view,4,No
19001079,amd,computers,cpu,238.1,view,3,Yes
13647152,samsung,electronics,smartphone,900.62,view,12,Yes
41835613,tefal,appliances,vacuum,282.89,view,12,Yes
409788,giant,sport,bicycle,2522.33,view,9,Yes
31764462,xiaomi,electronics,headphone,32.9,view,17,Yes
13979271,pioneer,electronics,subwoofer,244.54,view,16,Yes
13343361,anytek,auto,videoregister,100.39,view,8,Yes
32996355,midea,appliances,hob,167.29,view,16,No
35357562,baden,apparel,shoes,64.61,view,10,Yes
36320392,brw,furniture,cabinet,196.14,view,5,No
10514953,samsung,electronics,smartphone,525.08,view,6,No
184093,samsung,electronics,smartphone,254.76,view,5,No
32717966,apple,electronics,clocks,319.34,view,12,Yes
2071321,bosch,appliances,vacuum,85.33,view,15,No
1819227,crown,construction,drill,66.02,view,11,Yes
34548653,apple,electronics,smartphone,531.41,view,17,No
470192,apple,electronics,smartphone,360.08,view,9,Yes
5555531,ibox,auto,radar,62.8,view,10,No
38053509,xiaomi,electronics,smartphone,330.77,view,10,Yes
474320,galaxy,appliances,blender,32.4,view,9,Yes
41481043,samsung,electronics,smartphone,396.15,view,7,Yes
23393084,baden,apparel,shoes,86.23,view,2,Yes
22472416,apple,electronics,clocks,434.73,view,9,No
14870446,acer,computers,notebook,514.79,view,9,No
12938819,selby,furniture,chair,41.16,view,3,Yes
4958583,polaris,appliances,iron,23.14,view,21,Yes
33073075,kenwood,auto,player,85.96,view,17,No
20127821,vivo,electronics,smartphone,231.64,view,16,No
32261101,panasonic,electronics,headphone,5.89,view,6,Yes
9307592,listvig,furniture,chair,38.61,view,9,Yes
14187645,xiaomi,electronics,smartphone,87.9,view,18,Yes
26678311,samsung,appliances,washer,488.89,view,7,No
39856193,vivo,electronics,smartphone,141.55,view,18,No
2739949,wonlex,electronics,clocks,50.42,view,7,No
17450779,xiaomi,electronics,smartphone,375.69,view,0,Yes
39409281,lenovo,computers,notebook,1029.37,view,12,Yes
36149748,xiaomi,electronics,smartphone,463.33,view,2,Yes
11768463,casio,electronics,clocks,16.73,view,5,Yes
22864930,samsung,electronics,smartphone,88.8,view,14,No
27418879,asus,computers,notebook,2570.18,view,15,Yes
34652826,samsung,electronics,headphone,107.49,view,18,No
32531431,samsung,electronics,smartphone,1004.9,view,9,Yes
35671031,apple,electronics,headphone,253.52,view,14,Yes
42042660,apple,computers,notebook,1402.87,view,15,No
25183317,arg,appliances,refrigerators,180.16,view,6,Yes
8569492,huter,construction,generator,250.95,view,16,No
8367298,fassen,apparel,keds,64.09,view,14,No
30329423,apple,electronics,smartphone,458.87,view,16,Yes
14743015,wonlex,electronics,clocks,24.2,view,7,Yes
24202346,ansmann,construction,light,7.7,view,13,No
14890304,janome,appliances,sewing_machine,104.92,view,9,No
3925234,samsung,electronics,smartphone,1157.02,view,7,Yes
34521572,xiaomi,electronics,smartphone,189.97,view,17,No
3463633,melitta,appliances,coffee_grinder,51.48,view,18,Yes
25031202,tcl,electronics,tv,268.45,view,4,No
36518177,prestigio,auto,videoregister,33.44,view,8,Yes
18989624,xiaomi,electronics,smartphone,149.3,view,3,Yes
17543030,kingston,computers,memory,101.16,view,3,Yes
34060586,rado,electronics,clocks,2419.62,view,12,Yes
26589015,domyos,sport,trainer,167.55,view,6,No
36664417,haier,electronics,tv,347.47,view,10,Yes
22143181,xiaomi,electronics,smartphone,97.79,view,5,Yes
13291127,denzel,auto,winch,350.48,view,8,Yes
12155125,apple,electronics,smartphone,463.07,view,11,No
5796914,apple,electronics,smartphone,1200.97,view,14,Yes
41928422,apple,electronics,smartphone,952.37,view,13,No
22750067,samsung,electronics,smartphone,553.04,view,13,Yes
6689838,kenwood,auto,player,188.94,view,7,Yes
23906783,apple,electronics,smartphone,1003.6,view,9,No
3234297,acer,computers,notebook,874.92,view,15,Yes
10520411,samsung,electronics,smartphone,197.42,view,6,No
1441483,milavitsa,apparel,underwear,22.96,view,5,No
7374790,samsung,electronics,smartphone,130.76,view,16,Yes
31313880,samsung,electronics,smartphone,170.79,view,11,Yes
4808951,samsung,electronics,smartphone,252.63,view,17,Yes
14469965,artel,appliances,washer,93.75,view,4,No
13124424,hp,computers,notebook,320.35,view,6,Yes
29049169,apple,electronics,smartphone,1007.97,view,18,Yes
5024557,nokia,electronics,smartphone,118.1,view,2,No
32343338,xiaomi,electronics,smartphone,189.97,view,7,Yes
18817282,geil,computers,memory,33.51,view,19,No
33441962,plantronics,electronics,headphone,27.21,view,3,No
41019510,arnica,appliances,vacuum,225.85,view,17,Yes
26760931,huawei,electronics,smartphone,694.97,view,8,Yes
26037564,bq,electronics,tablet,68.19,view,17,Yes
13818114,xiaomi,electronics,smartphone,304.88,view,14,Yes
803553,janome,appliances,sewing_machine,279.13,view,14,Yes
8560949,casio,electronics,clocks,97.81,view,16,No
13015082,apple,electronics,headphone,174.99,view,4,Yes
20289108,defender,computers,mouse,8.44,view,18,Yes
22437279,asel,appliances,oven,43.73,view,8,Yes
39275496,apple,electronics,smartphone,965.17,view,10,Yes
29502664,dauscher,appliances,washer,272.83,view,6,No
5027817,pioneer,electronics,subwoofer,64.35,view,2,Yes
21449214,xiaomi,electronics,smartphone,514.56,view,14,No
27494774,respect,accessories,bag,46.59,view,16,No
6643787,sho-me,auto,radar,79.8,view,7,Yes
5760011,artel,appliances,washer,97.81,view,13,Yes
7995070,apple,electronics,smartphone,1415.48,view,8,Yes
28008064,lenovo,computers,notebook,420.6,view,4,Yes
28158903,tefal,appliances,vacuum,187.88,view,7,No
11854807,samsung,electronics,smartphone,344.9,view,7,No
23463580,apple,electronics,smartphone,1003.6,view,3,No
26334494,samsung,electronics,smartphone,727.37,view,2,No
16339137,casio,electronics,clocks,162.94,view,8,Yes
30833328,indesit,appliances,washer,177.3,view,5,Yes
41637741,netechnics,computers,desktop,1055.34,view,9,No
32522625,shindo,appliances,hood,64.25,view,9,Yes
10948088,pulser,computers,desktop,818.53,view,12,No
20241041,greyder,apparel,shoes,102.96,view,17,Yes
33813436,haier,appliances,refrigerators,283.12,view,8,Yes
13900521,samsung,appliances,vacuum,87.23,view,15,Yes
6501264,apple,electronics,smartphone,1415.48,view,5,Yes
17816027,huawei,electronics,smartphone,952.03,view,7,No
28775288,sv,furniture,bed,100.36,view,15,Yes
33662104,samsung,electronics,smartphone,542.86,view,7,Yes
20868021,apple,electronics,smartphone,1003.63,view,7,No
30192943,lenovo,computers,notebook,365.26,view,15,No
19177332,intel,computers,cpu,98.84,view,6,No
21340335,samsung,electronics,smartphone,229.39,view,13,Yes
31212190,xiaomi,electronics,smartphone,169.89,view,10,Yes
7135430,samsung,electronics,smartphone,380.28,view,14,No
34308094,sony,electronics,smartphone,231.64,view,15,No
40323124,bafang,sport,bicycle,1513.8,view,7,No
17868867,asrock,computers,motherboard,82.7,view,8,Yes
25638671,dauscher,appliances,refrigerators,372.12,view,12,Yes
39766212,scarlett,appliances,hair_cutter,12.33,view,17,No
26677586,apple,electronics,smartphone,459.66,view,7,Yes
41898551,ariston,appliances,water_heater,237.9,view,13,No
30915990,coolfort,appliances,refrigerators,63.64,view,6,No
38074617,lg,appliances,washer,384.61,view,11,No
18387396,apple,electronics,smartphone,1741.98,view,14,No
1139598,versace,electronics,clocks,2436.1,view,18,Yes
3984047,apple,electronics,smartphone,729.32,view,8,Yes
29123945,toshiba,computers,hdd,44.29,view,19,Yes
37108484,haier,electronics,tv,347.47,view,15,No
35599886,apple,electronics,smartphone,1372.6,view,13,Yes
24772349,adidas,apparel,keds,108.11,view,19,No
20821983,tefal,appliances,grill,169.81,view,7,Yes
27803876,apple,electronics,smartphone,1003.62,view,22,Yes
8053921,reebok,apparel,keds,118.15,view,9,Yes
36777503,sv,furniture,cabinet,284.43,view,11,No
279970,lenovo,computers,notebook,248.62,view,7,Yes
5101300,pioneer,auto,player,123.56,view,4,No
35903641,samsung,electronics,smartphone,366.78,view,17,Yes
28964020,vivo,electronics,smartphone,205.9,view,17,Yes
12796101,philips,appliances,iron,40.67,view,20,Yes
10640079,xiaomi,electronics,clocks,167.29,view,8,Yes
25777478,texet,electronics,telephone,20.82,view,14,No
36425783,epson,computers,printer,116.55,view,6,No
8070029,apple,electronics,smartphone,975.57,view,9,Yes
34508047,vivo,electronics,smartphone,308.81,view,17,No
20543418,apple,electronics,smartphone,578.32,view,3,No
15761692,yamaguchi,appliances,massager,188.65,view,20,Yes
5490110,apple,electronics,smartphone,736.03,view,9,No
34393039,lg,electronics,tv,527.66,view,15,Yes
41346156,vegas,furniture,bed,755.49,view,4,No
8028698,apple,electronics,smartphone,1428.58,view,8,No
1135419,bosch,construction,drill,95.19,view,18,No
39780619,samsung,electronics,smartphone,275.8,view,17,Yes
9523120,sven,computers,desktop,129.61,view,11,Yes
33923578,indesit,appliances,washer,177.3,view,10,Yes
14725387,xiaomi,electronics,smartphone,433.65,view,7,No
27312452,huawei,electronics,smartphone,166.41,view,14,No
30130806,pioneer,electronics,subwoofer,27.03,view,14,No
39837144,xiaomi,electronics,smartphone,434.36,view,18,Yes
29657016,respect,apparel,shoes,89.84,view,8,Yes
1773297,karya,accessories,wallet,33.46,view,10,Yes
40052826,huawei,electronics,clocks,169.63,view,3,Yes
5693103,samsung,electronics,smartphone,230.59,view,12,Yes
31569200,samsung,electronics,smartphone,283.23,view,15,No
29677945,elenberg,electronics,tv,154.42,view,8,Yes
24651473,xiaomi,electronics,headphone,79.42,view,17,No
6319781,grohe,construction,faucet,82.64,view,1,Yes
7024238,meizu,electronics,smartphone,409.1,view,12,No
28627677,alteco,construction,drill,44.53,view,13,Yes
982734,samsung,electronics,smartphone,720.45,view,16,Yes
920467,amazon,computers,ebooks,408.98,view,16,Yes
18050594,samsung,electronics,smartphone,288.01,view,10,Yes
2263849,philips,appliances,blender,33.44,view,17,No
37613958,apple,electronics,smartphone,1689.36,view,4,No
13511395,pioneer,electronics,subwoofer,58.43,view,10,No
32473867,xiaomi,appliances,scales,27.06,view,9,No
10728098,casio,electronics,clocks,48.06,view,9,Yes
39264556,samsung,electronics,smartphone,782.22,view,10,Yes
1091648,acer,computers,notebook,512.24,view,17,No
1053582,xiaomi,electronics,smartphone,395.1,view,17,Yes
30356305,samsung,electronics,smartphone,170.84,view,16,No
11931799,apple,electronics,smartphone,535.63,view,8,No
24541713,canyon,electronics,clocks,54.8,view,16,Yes
22053620,jvc,auto,player,296.02,view,3,No
39096859,weekend,apparel,tshirt,244.54,view,7,Yes
24573339,ibox,auto,videoregister,142.86,view,16,Yes
895053,jbl,electronics,subwoofer,69.5,view,15,No
39604191,satura,furniture,cabinet,255.09,view,15,Yes
35689094,samsung,electronics,smartphone,721.05,view,15,No
22048254,apple,electronics,smartphone,1420.86,view,3,Yes
4526355,samsung,appliances,microwave,79.77,view,14,No
11505055,maxwell,appliances,coffee_machine,15.42,view,20,Yes
7847565,apple,electronics,headphone,161.75,view,5,Yes
2288932,samsung,electronics,smartphone,720.46,view,17,Yes
5845212,jbl,electronics,headphone,48.14,view,14,Yes
36269228,samsung,electronics,smartphone,131.53,view,4,No
2954664,electrolux,appliances,dishwasher,350.05,view,11,No
6322683,brw,furniture,bed,145.69,view,1,Yes
7336340,usams,electronics,headphone,48.54,view,16,Yes
18326883,apple,electronics,smartphone,643.23,view,13,Yes
29501958,xiaomi,electronics,smartphone,372.98,view,6,No
38984087,apple,electronics,smartphone,753.91,view,6,Yes
14540471,jvc,auto,player,74.65,view,5,No
25478675,samsung,electronics,smartphone,249.86,view,10,Yes
18719654,huawei,electronics,smartphone,485.54,view,17,Yes
41569808,apple,electronics,smartphone,531.26,view,8,Yes
17544947,apple,electronics,smartphone,507.98,view,3,No
15312199,romack,furniture,bed,283.15,view,14,No
6093112,huawei,electronics,clocks,179.9,view,17,No
35634192,samsung,electronics,smartphone,1253.19,view,14,No
25120954,apple,electronics,smartphone,534.04,view,6,Yes
40002825,samsung,electronics,smartphone,243.22,view,1,Yes
15400013,casio,electronics,clocks,55.86,view,15,No
2962798,apple,electronics,smartphone,2056.68,view,11,No
20276605,bosch,appliances,dishwasher,542.2,view,18,Yes
34839892,oppo,electronics,smartphone,141.29,view,3,Yes
2723553,msi,computers,videocards,720.71,view,7,Yes
34025766,apple,electronics,smartphone,1002.57,view,11,No
5681121,inspector,auto,videoregister,254.55,view,12,No
15114414,sony,electronics,smartphone,694.72,view,12,No
36335205,jbl,electronics,headphone,28.57,view,5,No
16236297,samsung,electronics,smartphone,196.8,view,7,Yes
35498199,apple,electronics,smartphone,947.26,view,12,Yes
23773056,apple,electronics,headphone,160.62,view,8,Yes
28205654,titan,accessories,bag,32.18,view,7,Yes
37019273,samsung,electronics,smartphone,223.95,view,14,No
39008130,lenovo,electronics,tablet,99.1,view,6,No
12061740,midea,appliances,air_heater,47.62,view,10,No
38797865,bq,electronics,telephone,32.45,view,2,Yes
4300565,apple,electronics,headphone,190.48,view,12,Yes
38032615,omron,medicine,tonometer,26.74,view,10,Yes
35668624,acer,computers,notebook,1106.82,view,14,No
6120127,samsung,appliances,refrigerators,538.98,view,17,No
4529798,apple,electronics,smartphone,975.56,view,14,Yes
34378558,gigabyte,computers,motherboard,38.86,view,15,Yes
9062160,gopro,electronics,video,437.19,view,5,Yes
27359614,lenovo,computers,notebook,290.59,view,15,Yes
9259865,apple,electronics,smartphone,1005.35,view,8,No
13800507,samsung,appliances,vacuum,99.75,view,14,Yes
40083363,ariston,appliances,water_heater,95.16,view,3,Yes
22445392,tefal,appliances,scales,37.97,view,8,Yes
36661740,lenovo,computers,desktop,1029.37,view,10,Yes
13471305,asus,computers,notebook,299.7,view,10,No
12555592,beko,appliances,dishwasher,301.14,view,16,Yes
37215421,xiaomi,electronics,smartphone,321.5,view,16,No
21249429,apple,electronics,smartphone,952.15,view,12,Yes
8570844,suunto,electronics,clocks,218.58,view,16,Yes
27517492,scarlett,appliances,juicer,12.84,view,16,Yes
11562037,vivo,electronics,smartphone,231.64,view,1,No
3093965,apple,computers,notebook,1613.17,view,13,No
16884859,oneplus,electronics,smartphone,1037.32,view,14,Yes
13723821,samsung,electronics,smartphone,130.48,view,13,No
29638557,meizu,electronics,smartphone,308.24,view,8,No
41721081,huawei,electronics,smartphone,92.15,view,10,Yes
19817042,oppo,electronics,smartphone,179.64,view,13,Yes
26745934,hansa,appliances,refrigerators,203.33,view,7,Yes
29924165,pioneer,auto,player,129.9,view,11,No
10378214,samsung,electronics,smartphone,217.04,view,5,Yes
22916189,ariston,appliances,water_heater,128.68,view,15,No
31897340,dauscher,appliances,mixer,12.84,view,18,No
29940281,huawei,electronics,smartphone,246.23,view,12,Yes
20815261,portcase,accessories,bag,9.27,view,7,Yes
5882322,samsung,electronics,smartphone,289.71,view,15,No
5319561,samsung,appliances,vacuum,123.53,view,7,No
30041586,huntkey,computers,monitor,278.0,view,13,Yes
171240,beko,appliances,dishwasher,300.85,view,5,No
15899415,casio,electronics,clocks,25.17,view,3,No
38822658,samsung,electronics,smartphone,361.39,view,2,Yes
40844259,samsung,electronics,smartphone,242.92,view,15,No
5399125,lg,appliances,refrigerators,463.3,view,8,No
17455640,samsung,electronics,smartphone,196.8,view,0,No
16671727,samsung,appliances,vacuum,64.02,view,11,Yes
5253500,samsung,appliances,vacuum,128.45,view,6,Yes
2234651,apple,electronics,smartphone,731.36,view,17,Yes
22735482,apple,electronics,smartphone,566.04,view,12,Yes
2297724,msi,computers,motherboard,142.86,view,17,Yes
15660132,xiaomi,electronics,smartphone,230.83,view,18,No
28460323,samsung,electronics,smartphone,195.59,view,11,Yes
24783754,nike,apparel,tshirt,38.59,view,19,Yes
20436871,alpine,electronics,subwoofer,164.74,view,23,Yes
37222462,casio,electronics,clocks,56.11,view,16,Yes
5464196,sony,electronics,smartphone,166.77,view,9,Yes
27359054,xiaomi,electronics,smartphone,96.38,view,15,No
28090907,samsung,electronics,smartphone,142.57,view,6,No
3720131,samsung,electronics,smartphone,241.65,view,4,Yes
4053741,texet,electronics,telephone,20.82,view,9,Yes
30754600,rieker,apparel,shoes,100.13,view,4,Yes
27459617,huawei,electronics,smartphone,166.41,view,16,No
21834416,apple,electronics,smartphone,700.82,view,18,No
35975916,samsung,appliances,washer,321.52,view,18,No
25579458,asus,computers,notebook,540.53,view,11,Yes
22843650,kivi,electronics,tv,218.02,view,14,No
35353621,samsung,appliances,washer,437.57,view,10,Yes
13104337,rieker,apparel,shoes,86.23,view,5,Yes
875019,huawei,electronics,smartphone,111.78,view,15,Yes
19672824,changhong,electronics,tv,133.59,view,11,Yes
22501270,kicx,electronics,subwoofer,26.26,view,9,Yes
3179760,huawei,electronics,smartphone,609.72,view,15,No
42299874,redmond,appliances,kettle,31.76,view,18,No
8217714,lenovo,computers,notebook,398.72,view,11,No
29006055,bosch,construction,drill,83.01,view,17,No
32609418,kenwood,auto,player,85.96,view,11,Yes
40017142,oppo,electronics,smartphone,501.69,view,1,Yes
2638277,samsung,electronics,smartphone,746.22,view,6,No
18051165,xiaomi,electronics,smartphone,98.51,view,10,No
20127066,lg,appliances,washer,290.15,view,16,No
19335602,kenwood,auto,player,141.32,view,8,Yes
39820739,huawei,electronics,smartphone,109.09,view,17,No
26397170,panasonic,electronics,telephone,51.82,view,3,Yes
40777803,apple,electronics,smartphone,385.78,view,14,No
29151678,philips,construction,generator,102.94,view,19,Yes
40830856,samsung,electronics,smartphone,275.47,view,15,Yes
37853963,oppo,electronics,smartphone,257.15,view,7,Yes
39511319,xiaomi,electronics,smartphone,213.33,view,14,No
32738967,wonlex,electronics,clocks,29.6,view,13,No
3232485,samsung,electronics,smartphone,89.84,view,15,Yes
12904734,bq,electronics,smartphone,46.05,view,2,Yes
7213332,xiaomi,kids,skates,486.5,view,15,Yes
2457400,xiaomi,electronics,smartphone,349.79,view,2,Yes
38205132,oppo,electronics,smartphone,257.36,view,13,No
40919282,xiaomi,electronics,smartphone,143.86,view,16,Yes
29658464,apple,computers,notebook,2496.59,view,8,Yes
4810081,huawei,electronics,smartphone,308.63,view,17,No
39276779,indesit,appliances,refrigerators,357.54,view,10,Yes
15979117,meizu,electronics,smartphone,207.73,view,4,Yes
29833025,asel,appliances,oven,43.73,view,10,Yes
24817059,huawei,electronics,smartphone,250.73,view,20,No
31255710,nokia,electronics,telephone,22.12,view,10,Yes
19274243,apple,electronics,smartphone,1055.06,view,7,Yes
7020312,bosch,appliances,washer,514.56,view,12,No
26840776,nexpero,apparel,keds,75.42,view,9,Yes
37839227,cover,apparel,shoes,99.1,view,7,No
40684874,samsung,electronics,clocks,290.84,view,13,No
25092402,beko,appliances,washer,203.49,view,5,No
40765545,lg,appliances,washer,418.55,view,14,No
5271910,lenovo,computers,notebook,795.12,view,6,No
24395599,nokia,electronics,telephone,31.92,view,15,No
8600097,apple,electronics,headphone,171.56,view,16,No
32287781,samsung,electronics,smartphone,280.84,view,6,Yes
36404129,apple,electronics,smartphone,358.26,view,6,Yes
29994723,biwec,sport,bicycle,262.34,view,12,Yes
12885593,remington,appliances,hair_cutter,55.31,view,2,No
9026545,zte,electronics,smartphone,77.2,view,5,Yes
27011411,samsung,electronics,smartphone,396.15,view,11,Yes
23148560,nokia,electronics,smartphone,160.08,view,17,Yes
37636013,eurolux,construction,saw,64.35,view,4,No
21270490,phoenix,sport,bicycle,127.06,view,12,No
12521930,xiaomi,electronics,smartphone,433.71,view,16,No
30241186,huawei,electronics,smartphone,153.9,view,15,Yes
23846985,huawei,electronics,smartphone,149.3,view,8,No
35042447,apple,electronics,headphone,180.13,view,6,Yes
23847836,casio,electronics,music_tools,198.02,view,8,Yes
17098663,samsung,electronics,smartphone,169.86,view,16,Yes
29743360,samsung,electronics,smartphone,246.96,view,9,Yes
12602339,samsung,electronics,smartphone,286.22,view,17,Yes
29571315,oppo,electronics,smartphone,257.38,view,7,No
26899041,apple,electronics,smartphone,360.06,view,9,Yes
1356461,samsung,computers,printer,97.79,view,4,Yes
34646259,apple,electronics,smartphone,458.29,view,18,No
40182639,pioneer,auto,player,64.35,view,5,Yes
3839632,samsung,electronics,smartphone,720.46,view,6,Yes
17944309,huawei,electronics,smartphone,277.42,view,8,Yes
30700015,arg,appliances,refrigerators,180.16,view,3,Yes
6987447,apple,electronics,smartphone,358.57,view,12,No
14999864,samsung,electronics,tv,369.37,view,10,Yes
40856900,alis,kids,carriage,128.68,view,15,Yes
10349673,xiaomi,electronics,smartphone,192.77,view,4,No
12294317,meizu,electronics,smartphone,409.03,view,13,Yes
23930194,lg,electronics,tv,560.37,view,9,Yes
41842492,hp,computers,notebook,463.07,view,12,Yes
16208948,apple,electronics,smartphone,764.34,view,7,No
11459035,apple,electronics,smartphone,1007.98,view,18,Yes
13982175,lg,electronics,tv,470.28,view,16,No
18637812,delonghi,appliances,grill,386.08,view,16,Yes
4769869,apple,electronics,smartphone,975.57,view,17,Yes
207321,starline,auto,alarm,60.23,view,6,No
40515315,makita,construction,drill,219.33,view,10,Yes
15489873,xiaomi,electronics,smartphone,509.65,view,16,No
28248045,apple,electronics,smartphone,533.35,view,8,Yes
4985486,apple,electronics,smartphone,965.02,view,0,Yes
13039952,huawei,electronics,smartphone,169.5,view,5,Yes
25653512,redmond,appliances,iron,28.29,view,12,No
38094327,suunto,electronics,clocks,308.63,view,11,No
8798757,apple,electronics,smartphone,521.25,view,20,Yes
5831113,dauscher,appliances,kettle,36.01,view,14,Yes
32612654,nakamichi,auto,player,78.47,view,11,No
41385674,respect,apparel,keds,39.38,view,5,Yes
4855659,samsung,electronics,smartphone,252.63,view,18,Yes
2431862,dion,apparel,shirt,29.6,view,23,Yes
24380549,burgerschuhe,apparel,shoes,102.45,view,15,Yes
37716254,oppo,electronics,smartphone,141.28,view,5,Yes
14779032,samsung,appliances,washer,293.17,view,7,Yes
17932849,sony,electronics,headphone,218.77,view,8,Yes
6113099,aimoto,electronics,clocks,54.06,view,17,No
21743665,samsung,electronics,smartphone,553.04,view,17,Yes
10872242,pioneer,auto,player,60.98,view,11,No
18061919,samsung,electronics,smartphone,229.99,view,10,Yes
38628868,lenovo,computers,notebook,434.76,view,18,No
40043981,xiaomi,electronics,smartphone,213.06,view,2,Yes
31311842,casio,electronics,clocks,111.71,view,11,Yes
25896520,baden,apparel,shoes,97.04,view,15,No
3890766,apple,electronics,smartphone,729.53,view,7,Yes
25807951,crown,construction,saw,56.5,view,14,No
25051614,redmond,appliances,kettle,26.13,view,5,Yes
4922537,xiaomi,electronics,smartphone,125.51,view,19,No
2967224,beko,appliances,dishwasher,331.66,view,11,No
41240268,oppo,electronics,smartphone,308.48,view,2,No
17751741,xiaomi,electronics,headphone,23.02,view,6,Yes
12737815,samsung,electronics,tablet,163.63,view,19,No
9989376,samsung,electronics,smartphone,151.36,view,17,Yes
26193925,redmond,appliances,grill,77.17,view,19,Yes
40248364,xiaomi,electronics,smartphone,186.62,view,6,No
3842121,xiaomi,kids,skates,368.92,view,6,Yes
11375611,huawei,electronics,smartphone,111.66,view,17,No
15294826,ibox,auto,videoregister,146.44,view,14,Yes
27071154,hp,computers,printer,38.33,view,11,Yes
19673745,kicx,electronics,subwoofer,22.39,view,11,Yes
5817392,oursson,appliances,oven,113.49,view,14,No
8527944,huawei,electronics,smartphone,245.57,view,16,Yes
20568103,apple,electronics,smartphone,616.71,view,3,Yes
21974980,geil,computers,memory,20.31,view,0,Yes
13821533,lg,appliances,refrigerators,517.75,view,14,Yes
17314654,xiaomi,electronics,smartphone,200.47,view,18,Yes
7384967,acer,computers,notebook,720.22,view,16,No
4737197,smeg,appliances,kettle,195.6,view,17,No
33758509,samsung,electronics,smartphone,246.52,view,8,Yes
28989819,joie,furniture,bed,108.88,view,17,No
18109091,dewalt,construction,drill,356.25,view,11,No
3768869,apple,electronics,smartphone,584.87,view,5,Yes
34988949,samsung,appliances,washer,321.52,view,5,No
31958274,amd,computers,cpu,302.58,view,19,Yes
34452790,apple,electronics,smartphone,531.41,view,16,Yes
32987165,samsung,electronics,smartphone,131.51,view,16,No
2350914,neoline,auto,videoregister,120.96,view,18,No
16552838,sv,computers,desktop,154.19,view,10,Yes
16466653,haier,electronics,smartphone,77.2,view,9,No
8964499,apple,electronics,smartphone,582.92,view,4,No
31101471,gigabyte,computers,videocards,507.86,view,8,No
37057833,xiaomi,electronics,smartphone,431.9,view,15,Yes
39031643,oppo,electronics,smartphone,308.53,view,6,Yes
6461310,xiaomi,electronics,smartphone,473.27,view,4,No
17974423,hp,computers,notebook,388.43,view,9,No
35642458,samsung,electronics,smartphone,244.95,view,14,Yes
35028438,rooman,apparel,shoes,51.22,view,6,Yes
37344996,apple,electronics,smartphone,459.21,view,18,No
